"","county","agegp","edugp","ideal","intend","npop"
"11362",410822,"25-34","primary and below",2.14005725656416,2.33678411199991,9647.6094305092
"11363",410822,"25-34","secondary",2.00788918837349,2.11425486032957,14691.8932257415
"11364",410822,"25-34","hs and above",1.98223493500844,1.99773587337447,4728.49734374927
"11365",410822,"35-49","primary and below",2.13599471694746,2.21735977719152,17513.258800732
"11366",410822,"35-49","secondary",2.05456609346386,1.95140563758621,26670.1228100558
"11367",410822,"35-49","hs and above",2.0057501578737,1.80951115987123,8583.61838921211
"11368",410823,"15-24","primary and below",2.06076667845787,2.11773825362125,26250.6854945592
"11369",410823,"15-24","secondary",1.98880381477172,1.96160136590662,36072.1657309602
"11370",410823,"15-24","hs and above",1.94785478088071,1.79272602477048,13291.1487744805
"11371",410823,"25-34","primary and below",2.16083822959908,2.28562707839591,16219.9893801585
"11372",410823,"25-34","secondary",2.07369358684049,2.05433946785735,22288.5663384584
"11373",410823,"25-34","hs and above",2.01245559859885,1.92861923315298,8212.44428138314
"11374",410823,"35-49","primary and below",2.23317517808344,2.16357102946157,27403.6270996513
"11375",410823,"35-49","secondary",2.12356702706746,1.867819637081,37656.4710499821
"11376",410823,"35-49","hs and above",2.09764630612397,1.80447560096404,13874.9018503666
"11377",410825,"15-24","primary and below",2.03891104174995,2.19529469035419,12828.9402358585
"11378",410825,"15-24","secondary",1.95197034248252,2.00472356375042,21136.1570343508
"11379",410825,"15-24","hs and above",1.89822384898055,1.85258692380851,6863.9027297907
"11380",410825,"25-34","primary and below",2.1486450338809,2.33736406155134,8489.05136917849
"11381",410825,"25-34","secondary",2.05157707065929,2.14694286565329,13986.0284258017
"11382",410825,"25-34","hs and above",1.9661821720156,1.94847520160769,4541.92020501985
"11383",410825,"35-49","primary and below",2.15516745720459,2.23718797928494,15920.152708375
"11384",410825,"35-49","secondary",2.08588518852648,1.97832127731905,26229.044758859
"11385",410825,"35-49","hs and above",2.04068350377355,1.84333406774693,8517.80253276605
"11386",410882,"15-24","primary and below",1.9684893412604,2.12422244334997,12618.2639349242
"11387",410882,"15-24","secondary",1.89507559466883,1.93674164551597,18935.0823989779
"11388",410882,"15-24","hs and above",1.80058477834223,1.80312320149408,9909.65366609787
"11389",410882,"25-34","primary and below",2.05355477160935,2.29269625164647,8987.65619444122
"11390",410882,"25-34","secondary",1.95822325248462,2.09199071927307,13486.9591802092
"11391",410882,"25-34","hs and above",1.95334003149931,1.89651551777373,7058.38462534955
"11392",410882,"35-49","primary and below",2.10887357107254,2.15557770871175,16747.9661175188
"11393",410882,"35-49","secondary",2.03258485460048,1.93913012941946,25132.1513075019
"11394",410882,"35-49","hs and above",1.98072191843178,1.79771890696728,13152.8825749792
"11395",410883,"15-24","primary and below",2.00997737444656,2.2188291961121,8424.6914255844
"11396",410883,"15-24","secondary",1.8758354486685,2.02083397989135,15873.2047470474
"11397",410883,"15-24","hs and above",1.80015704630668,1.8476856841913,6617.10382736822
"11398",410883,"25-34","primary and below",2.06721590691192,2.37104808150812,6641.64901906333
"11399",410883,"25-34","secondary",1.9913854030015,2.19829776996336,12513.7229854452
"11400",410883,"25-34","hs and above",1.92358581701921,2.0138499231868,5216.62799549145
"11401",410883,"35-49","primary and below",2.12624403847863,2.1917600517446,12592.4815165722
"11402",410883,"35-49","secondary",2.02703247042178,2.04918441716321,23725.8585850336
"11403",410883,"35-49","hs and above",1.98089231583449,1.81749775297058,9890.65989839424
"11404",410902,"15-24","primary and below",1.99441352929371,1.99913131178379,17756.6688655041
"11405",410902,"15-24","secondary",1.89335149785195,1.7529038921977,18182.6488920495
"11406",410902,"15-24","hs and above",1.83045292654249,1.68447491284215,21414.6822424463
"11407",410902,"25-34","primary and below",2.09532596254307,2.20941365707259,16250.4758531479
"11408",410902,"25-34","secondary",2.01420891763515,1.95791499658297,16640.322517955
"11409",410902,"25-34","hs and above",1.95246481944954,1.7899772730133,19598.2016288971
"11410",410902,"35-49","primary and below",2.14623457390026,2.04798037987016,27690.4219990007
"11411",410902,"35-49","secondary",1.99393395878846,1.80409202356071,28354.71138726
"11412",410902,"35-49","hs and above",1.989862452899,1.63721468024921,33394.8666137393
"11413",410922,"15-24","primary and below",1.99620617484598,2.16710285318531,25967.1938567347
"11414",410922,"15-24","secondary",1.92397149008551,1.95139391689582,23129.2126348083
"11415",410922,"15-24","hs and above",1.84535600423923,1.80952847539073,5447.59350845705
"11416",410922,"25-34","primary and below",2.12842798053486,2.36101910267989,21931.4813618032
"11417",410922,"25-34","secondary",1.98948779848244,2.1032426028958,19534.5672933359
"11418",410922,"25-34","hs and above",1.95761595719394,1.92462619831902,4600.95134486086
"11419",410922,"35-49","primary and below",2.10608879540438,2.12569632996451,33283.0831937184
"11420",410922,"35-49","secondary",2.05251112027583,1.93113240158369,29645.5409304796
"11421",410922,"35-49","hs and above",1.97042604417814,1.74693724413691,6982.37587580193
"11422",410923,"15-24","primary and below",2.07032577203535,2.26263207179155,19789.0043959835
"11423",410923,"15-24","secondary",1.99905354387585,2.08306223760207,17118.71292335
"11424",410923,"15-24","hs and above",1.91468027093672,1.89683557351919,4106.28268066651
"11425",410923,"25-34","primary and below",2.13181241738715,2.42377059891811,16299.1260911083
"11426",410923,"25-34","secondary",2.06463352940404,2.24299631654544,14099.7523105205
"11427",410923,"25-34","hs and above",2.00012036204159,2.11206503833436,3382.12159837117
"11428",410923,"35-49","primary and below",2.19509508807675,2.29254288388135,25294.7421724151
"11429",410923,"35-49","secondary",2.08985313502845,2.0798183530903,21881.5166773937
"11430",410923,"35-49","hs and above",2.06620450152273,1.91591061578343,5248.74115019119
"11431",410926,"15-24","primary and below",2.06242032589209,2.49490119055543,22571.1725670284
"11432",410926,"15-24","secondary",1.98180972285777,2.26415820937601,15438.8691150093
"11433",410926,"15-24","hs and above",1.93896484026391,2.15611771564358,4249.95831796229
"11434",410926,"25-34","primary and below",2.17757121240989,2.61162887842615,17048.5524926537
"11435",410926,"25-34","secondary",2.09305615980689,2.37297034856607,11661.3512103904
"11436",410926,"25-34","hs and above",1.99624764430085,2.27178539685836,3210.0962969559
"11437",410926,"35-49","primary and below",2.20958254181734,2.4679044067281,31018.0039477088
"11438",410926,"35-49","secondary",2.07625962290312,2.25304067955896,21216.5717902075
"11439",410926,"35-49","hs and above",2.06344394046751,2.06467141161655,5840.42426208376
"11440",410927,"15-24","primary and below",1.98683180045526,2.18366060372389,15728.6662419996
"11441",410927,"15-24","secondary",1.8528778304494,1.97489652475223,10557.4435041102
"11442",410927,"15-24","hs and above",1.83516547979033,1.8205809558616,2293.89025389025
"11443",410927,"25-34","primary and below",2.09756964814324,2.33927263649421,12475.6170412837
"11444",410927,"25-34","secondary",2.01874058792549,2.15665327557755,8373.92186125519
"11445",410927,"25-34","hs and above",1.96696869333074,1.95424271025042,1819.4610974611
"11446",410927,"35-49","primary and below",2.15414904415111,2.17798609112886,22271.6373039706
"11447",410927,"35-49","secondary",2.06476187200583,1.99244855594761,14949.2365699032
"11448",410927,"35-49","hs and above",2.00459456559761,1.81171262668533,3248.12612612613
"11449",410928,"15-24","primary and below",1.99374175735035,2.41246732172398,50298.5424196478
"11450",410928,"15-24","secondary",1.9372564454367,2.20839212000449,40322.3205583092
"11451",410928,"15-24","hs and above",1.8481104009797,1.97706992056472,10850.137022043
"11452",410928,"25-34","primary and below",2.09571783326491,2.5053231708413,33700.7322632535
"11453",410928,"25-34","secondary",2.04290268995534,2.28759049193942,27016.5230242904
"11454",410928,"25-34","hs and above",1.97997886697262,2.15467308919296,7269.74471245613
"11455",410928,"35-49","primary and below",2.1607746720372,2.38196384111045,59980.9288067237
"11456",410928,"35-49","secondary",2.05816608740603,2.09393805089353,48084.3007050058
"11457",410928,"35-49","hs and above",2.01990090939723,1.97816843621582,12938.7704882704
"11458",411002,"15-24","primary and below",1.81446495701974,1.95120480655171,10985.5429920734
"11459",411002,"15-24","secondary",1.68297179322778,1.75964495458299,17294.1608376597
"11460",411002,"15-24","hs and above",1.60275362743879,1.52062385875666,29184.2961702669
"11461",411002,"25-34","primary and below",1.87244468188268,2.10557392339437,8512.15173439127
"11462",411002,"25-34","secondary",1.77114652915669,1.89389282341017,13400.3864238068
"11463",411002,"25-34","hs and above",1.73398849464996,1.69815304740938,22613.4618418019
"11464",411002,"35-49","primary and below",1.93642553479003,1.99369605255411,12486.2479984735
"11465",411002,"35-49","secondary",1.79742955558815,1.75997972197405,19656.6688874931
"11466",411002,"35-49","hs and above",1.81013344604275,1.57872476280523,33171.0831140333
"11467",411023,"15-24","primary and below",1.73874530845983,2.01174998775546,23508.6810951439
"11468",411023,"15-24","secondary",1.67901268000313,1.79646394756746,32638.4995543517
"11469",411023,"15-24","hs and above",1.62572230959483,1.64604731735098,6270.8193505044
"11470",411023,"25-34","primary and below",1.86936559007431,2.13111037188417,20261.3510236528
"11471",411023,"25-34","secondary",1.80655956919691,1.91902221608644,28130.0381624836
"11472",411023,"25-34","hs and above",1.7374347212287,1.79839581424083,5404.61081386354
"11473",411023,"35-49","primary and below",1.91772115150205,1.96586829878799,33880.0251195756
"11474",411023,"35-49","secondary",1.85591588324254,1.76466869795826,47037.653039375
"11475",411023,"35-49","hs and above",1.74755293254232,1.61773362430411,9037.32184104943
"11476",411024,"15-24","primary and below",1.99254814096079,2.31405211363832,19325.0586914362
"11477",411024,"15-24","secondary",1.900387662839,2.08772511457274,21651.7653930341
"11478",411024,"15-24","hs and above",1.86171872859707,1.98504174725576,6833.1759155297
"11479",411024,"25-34","primary and below",2.10225222640817,2.50868144010888,14110.8094314586
"11480",411024,"25-34","secondary",1.99842887551314,2.25339699532874,15809.7287151396
"11481",411024,"25-34","hs and above",1.95152556015011,2.07667650694909,4989.46185340183
"11482",411024,"35-49","primary and below",2.10366593861916,2.32740374708168,25482.7232826375
"11483",411024,"35-49","secondary",2.042053023996,2.1291700215852,28550.8031256734
"11484",411024,"35-49","hs and above",1.98292572257436,1.88810002758822,9010.47359168907
"11485",411025,"15-24","primary and below",1.93351124771171,2.10953866794523,19665.3353654861
"11486",411025,"15-24","secondary",1.85636590834921,1.90775993830741,23319.9770215049
"11487",411025,"15-24","hs and above",1.80915568778561,1.75928611760998,5119.68761300899
"11488",411025,"25-34","primary and below",2.06277129149087,2.27719731762599,16513.0767436534
"11489",411025,"25-34","secondary",1.96362247096467,2.03444156528791,19581.8969297717
"11490",411025,"25-34","hs and above",1.87769534983994,1.85239329384798,4299.02632657489
"11491",411025,"35-49","primary and below",2.09857986599566,2.13569748542754,32878.1678017792
"11492",411025,"35-49","secondary",1.98252744237934,1.91302455012435,38988.306245329
"11493",411025,"35-49","hs and above",1.9213001681927,1.72311528281064,8559.52595289182
"11494",411082,"15-24","primary and below",1.95733691673896,2.16541701681109,20988.3073684462
"11495",411082,"15-24","secondary",1.89520845474693,1.98179406567521,26844.1718298841
"11496",411082,"15-24","hs and above",1.80739728554545,1.80864371144899,8821.52080166975
"11497",411082,"25-34","primary and below",2.07135893799658,2.31521346929745,16005.1866282872
"11498",411082,"25-34","secondary",2.04206490240279,2.15840063851032,20470.7303203036
"11499",411082,"25-34","hs and above",1.92306969294821,1.92661917846563,6727.08305140922
"11500",411082,"35-49","primary and below",2.07578407952852,2.18659142805448,31737.3407693617
"11501",411082,"35-49","secondary",2.06302548219583,1.95529859059295,40592.2504411752
"11502",411082,"35-49","hs and above",1.9599324753939,1.77857496762878,13339.4087894632
"11503",411103,"15-24","primary and below",1.939974508305,2.11998023478341,14102.1010977789
"11504",411103,"15-24","secondary",1.84179564155766,1.89233233675966,19706.9627558729
"11505",411103,"15-24","hs and above",1.78963226196563,1.70940682886928,12260.9361463482
"11506",411103,"25-34","primary and below",2.01596535456746,2.28458991913244,11079.9599183048
"11507",411103,"25-34","secondary",1.93965075512097,2.02987991906532,15483.6755127921
"11508",411103,"25-34","hs and above",1.89003701427831,1.82118470993037,9633.3645689031
"11509",411103,"35-49","primary and below",2.08807869928451,2.1204751213825,18339.4656624968
"11510",411103,"35-49","secondary",1.99075618639556,1.87260301452246,25628.4623310747
"11511",411103,"35-49","hs and above",1.94323834707937,1.72709454300893,15945.0720064285
"11512",411104,"15-24","primary and below",1.87335736144434,2.02294188868949,15788.9353453244
"11513",411104,"15-24","secondary",1.80392026391329,1.81614443063878,18357.1162195971
"11514",411104,"15-24","hs and above",1.74118753543811,1.6190017764076,6350.94843507849
"11515",411104,"25-34","primary and below",2.02407545545088,2.13214394921587,13668.382728014
"11516",411104,"25-34","secondary",1.90371456735701,1.9470843781033,15891.640872821
"11517",411104,"25-34","hs and above",1.8441687627217,1.78919977207981,5497.97639916492
"11518",411104,"35-49","primary and below",2.03428519089147,1.99365295431077,22227.3993869248
"11519",411104,"35-49","secondary",1.93899706131583,1.83752907703588,25842.8415140738
"11520",411104,"35-49","hs and above",1.86566406959386,1.58819488730635,8940.75909900141
"11521",411121,"15-24","primary and below",1.88930644970113,2.13061953750645,13108.0681943019
"11522",411121,"15-24","secondary",1.75024747695168,1.90706187117839,20280.5446225297
"11523",411121,"15-24","hs and above",1.75591314848933,1.82876310926128,7461.38718316849
"11524",411121,"25-34","primary and below",1.9689752045576,2.2741578575803,10112.6259276236
"11525",411121,"25-34","secondary",1.87335366859039,2.12610590899326,15646.0554168671
"11526",411121,"25-34","hs and above",1.83092854822062,1.91860401848582,5756.3186555093
"11527",411121,"35-49","primary and below",2.06486175658814,2.18957037608136,21642.2709285896
"11528",411121,"35-49","secondary",1.93992400621431,1.93327184742843,33484.4948007622
"11529",411121,"35-49","hs and above",1.86990124561088,1.76073266451507,12319.2342706483
"11530",411122,"15-24","primary and below",2.05715172502666,2.28364320767527,22620.6191300415
"11531",411122,"15-24","secondary",1.92577990366677,2.08776861322848,28784.1766706387
"11532",411122,"15-24","hs and above",1.89733139380052,1.86489575602494,9366.20419931983
"11533",411122,"25-34","primary and below",2.12249694629484,2.45044550038116,18307.9947986884
"11534",411122,"25-34","secondary",2.06741983903226,2.23330448708895,23296.46919658
"11535",411122,"25-34","hs and above",1.99474006017554,2.0209509908934,7580.53600473163
"11536",411122,"35-49","primary and below",2.17133698964829,2.27442720091771,31290.5350566665
"11537",411122,"35-49","secondary",2.10948006130616,2.02796889809059,39816.4296039871
"11538",411122,"35-49","hs and above",2.03093309068654,1.86028595144352,12956.0353393464
"11539",411202,"15-24","primary and below",1.91944194410691,1.66671683460045,5539.02624313696
"11540",411202,"15-24","secondary",1.8582449324913,1.50304519358341,8020.10705405052
"11541",411202,"15-24","hs and above",1.75031096916101,1.26432677506557,10211.8667028125
"11542",411202,"25-34","primary and below",2.02688522671632,1.81680969117528,6128.79004867226
"11543",411202,"25-34","secondary",1.94019361057547,1.59183483982167,8874.04214108101
"11544",411202,"25-34","hs and above",1.8924698970079,1.43649742129281,11299.1678102467
"11545",411202,"35-49","primary and below",2.05548487449158,1.65824614113582,11510.7634253806
"11546",411202,"35-49","secondary",1.9428894759108,1.44321061867159,16666.7480696244
"11547",411202,"35-49","hs and above",1.91582626571176,1.28135576268348,21221.488504995
"11548",411221,"15-24","primary and below",1.92383628105867,1.91817150875226,10436.0503070936
"11549",411221,"15-24","secondary",1.83081766159361,1.69782300629336,13211.3169862628
"11550",411221,"15-24","hs and above",1.77537205688527,1.53522856389413,5560.63270664354
"11551",411221,"25-34","primary and below",2.04738624873721,2.07657839513528,8181.12311289793
"11552",411221,"25-34","secondary",1.99419395054903,1.85614367914345,10356.735313423
"11553",411221,"25-34","hs and above",1.9300352095715,1.68345146851467,4359.14157367903
"11554",411221,"35-49","primary and below",2.04261461687496,1.97841900486788,16039.2460382578
"11555",411221,"35-49","secondary",1.95848625842353,1.70630907231815,20304.5747573726
"11556",411221,"35-49","hs and above",1.91210117526565,1.51489493552939,8546.17920436964
"11557",411224,"15-24","primary and below",1.96264122332003,1.92426371241368,13170.252766219
"11558",411224,"15-24","secondary",1.86342152541545,1.71595696307352,11661.8901787403
"11559",411224,"15-24","hs and above",1.79743748279378,1.55760520243691,4325.85705504067
"11560",411224,"25-34","primary and below",2.0951753379964,2.05223564762423,9486.7555679024
"11561",411224,"25-34","secondary",1.94593614297713,1.86805072535636,8400.25651361831
"11562",411224,"25-34","hs and above",1.901194985073,1.65267849158202,3115.98791847929
"11563",411224,"35-49","primary and below",2.11843095956486,1.94494018233028,21475.398441933
"11564",411224,"35-49","secondary",1.98538478282071,1.69953258339312,19015.8642070172
"11565",411224,"35-49","hs and above",1.93531313232461,1.52632823393503,7053.73735104975
"11566",411282,"15-24","primary and below",1.83040039134373,1.9789517260913,22970.5856031794
"11567",411282,"15-24","secondary",1.75705722615018,1.74174686109751,32766.126149653
"11568",411282,"15-24","hs and above",1.71118687651917,1.55753663430396,14450.2882471676
"11569",411282,"25-34","primary and below",1.91626417282472,2.10275261988877,15024.6291175112
"11570",411282,"25-34","secondary",1.88603904746003,1.87764451343381,21431.7084257522
"11571",411282,"25-34","hs and above",1.8327326686557,1.73871308742996,9451.66245673655
"11572",411282,"35-49","primary and below",1.99975631777507,1.98128691415645,31362.2932620211
"11573",411282,"35-49","secondary",1.8772248350007,1.73723832106552,44736.3804788487
"11574",411282,"35-49","hs and above",1.87844350430538,1.53467663610122,19729.3262591302
"11575",411302,"15-24","primary and below",1.98763837218545,2.26794517186597,25315.2413091618
"11576",411302,"15-24","secondary",1.85435701183753,2.01913731551154,27158.8330366152
"11577",411302,"15-24","hs and above",1.83347373708034,1.85826202718526,15434.925654223
"11578",411302,"25-34","primary and below",2.16093967086732,2.41968829201684,24904.8085140774
"11579",411302,"25-34","secondary",2.01151498228923,2.16236581036256,26718.5103227877
"11580",411302,"25-34","hs and above",1.94748244936661,2.00418974594436,15184.6811631349
"11581",411302,"35-49","primary and below",2.14726099171274,2.24746315962908,41589.0321078992
"11582",411302,"35-49","secondary",2.078548475586,2.01453436363875,44617.7686153079
"11583",411302,"35-49","hs and above",1.99744969826327,1.85175031147414,25357.199276793
"11584",411303,"15-24","primary and below",1.98500032049232,2.11139811846385,29754.3303939013
"11585",411303,"15-24","secondary",1.86814586715574,1.90683087495541,32317.2033900146
"11586",411303,"15-24","hs and above",1.81487506265128,1.71229380694872,22553.4662160841
"11587",411303,"25-34","primary and below",2.0596435204257,2.29296298189524,23777.797359508
"11588",411303,"25-34","secondary",1.96166187535706,2.06302470578718,25825.8849471967
"11589",411303,"25-34","hs and above",1.92252317568261,1.897939187426,18023.3176932954
"11590",411303,"35-49","primary and below",2.10292901473232,2.03990648863926,40066.8209162425
"11591",411303,"35-49","secondary",2.0217218918596,1.90859854404613,43517.9546506247
"11592",411303,"35-49","hs and above",1.97730364819658,1.73678707836074,30370.2244331328
"11593",411321,"15-24","primary and below",1.98693568600216,2.35548485520994,17502.7595242956
"11594",411321,"15-24","secondary",1.86629384055293,2.12099111239104,15182.7029417769
"11595",411321,"15-24","hs and above",1.79549684736555,1.9581390962249,3798.53753392759
"11596",411321,"25-34","primary and below",2.07498021379223,2.42422188963838,18374.4433872394
"11597",411321,"25-34","secondary",1.9890089285893,2.26764068332783,15938.8418312958
"11598",411321,"25-34","hs and above",1.93256493026563,2.09519467702243,3987.71478146476
"11599",411321,"35-49","primary and below",2.10742996393301,2.28814252509538,33903.5609675883
"11600",411321,"35-49","secondary",1.98537194587475,2.05773470344345,29409.5164893738
"11601",411321,"35-49","hs and above",1.98498446816211,1.94926730368367,7357.92254303795
"11602",411322,"15-24","primary and below",2.21246424711787,2.34412618112423,31244.0254970854
"11603",411322,"15-24","secondary",2.16884960508441,2.21085604163059,25363.0260815649
"11604",411322,"15-24","hs and above",2.15272980633297,1.93515591795757,6837.94842134973
"11605",411322,"25-34","primary and below",2.37867313470322,2.54824224876945,31642.9168305654
"11606",411322,"25-34","secondary",2.26017573584768,2.31489461154145,25686.8349100946
"11607",411322,"25-34","hs and above",2.2068637161473,2.16738144372583,6925.24825934
"11608",411322,"35-49","primary and below",2.3904519716228,2.35617988616374,52828.9712227178
"11609",411322,"35-49","secondary",2.3063991728556,2.16225380264324,42885.0813448807
"11610",411322,"35-49","hs and above",2.26318379405088,1.95939624442996,11561.9474324015
"11611",411323,"15-24","primary and below",1.93863458093066,1.99715865455033,13072.9354059566
"11612",411323,"15-24","secondary",1.82779866568419,1.78904947880549,11808.8860323487
"11613",411323,"15-24","hs and above",1.7890469198855,1.59234458643343,5251.17856169469
"11614",411323,"25-34","primary and below",2.04425934106143,2.12560980939434,11960.132853397
"11615",411323,"25-34","secondary",1.95779003046013,1.93898245782449,10803.68267812
"11616",411323,"25-34","hs and above",1.90700704686459,1.74862917334471,4804.18446848303
"11617",411323,"35-49","primary and below",2.05992282697174,1.98321713960982,26278.6262041484
"11618",411323,"35-49","secondary",2.0201561346539,1.81191062821428,23737.6910613423
"11619",411323,"35-49","hs and above",1.94021842125854,1.59326973622705,10555.6827345094
"11620",411324,"15-24","primary and below",2.04607317996752,2.14028195679133,25986.1085760624
"11621",411324,"15-24","secondary",1.92794318377501,2.00984703475955,25709.4810090517
"11622",411324,"15-24","hs and above",1.90277811082783,1.80353621324114,5130.41041488592
"11623",411324,"25-34","primary and below",2.09752572827996,2.33815487052332,28007.3418127181
"11624",411324,"25-34","secondary",2.05424904955867,2.10077330235735,27709.1977946781
"11625",411324,"25-34","hs and above",1.98259326123402,1.94719564918029,5529.46039260379
"11626",411324,"35-49","primary and below",2.1583147936121,2.17784633926307,47365.9089184523
"11627",411324,"35-49","secondary",2.06334211344781,1.97109427530701,46861.6889000908
"11628",411324,"35-49","hs and above",2.00956464112349,1.75159162733073,9351.40218145689
"11629",411325,"15-24","primary and below",1.89677534438796,1.99381974631562,17438.4694785625
"11630",411325,"15-24","secondary",1.78325104998728,1.8093736782109,15751.4591791766
"11631",411325,"15-24","hs and above",1.77473126562523,1.63427741617858,3693.07134226089
"11632",411325,"25-34","primary and below",1.99307209607124,2.1614278462897,15912.7275105197
"11633",411325,"25-34","secondary",1.92649221330048,1.87661978479269,14373.3186057091
"11634",411325,"25-34","hs and above",1.85124945061372,1.79035549623553,3369.95388377118
"11635",411325,"35-49","primary and below",2.03993099464489,1.98346590743111,34102.0114437621
"11636",411325,"35-49","secondary",1.91187161667885,1.78730841951432,30802.9578997498
"11637",411325,"35-49","hs and above",1.8775995711113,1.58466609475007,7222.03065648812
"11638",411326,"15-24","primary and below",2.13078817730846,2.46387435457137,25674.7168822707
"11639",411326,"15-24","secondary",2.02018537175106,2.24257194931263,22899.6095007233
"11640",411326,"15-24","hs and above",1.96643054703755,2.04721467893118,5982.67361700601
"11641",411326,"25-34","primary and below",2.25633479556504,2.57962692029609,21115.0392630408
"11642",411326,"25-34","secondary",2.15861442747427,2.36244681232666,18832.7745124999
"11643",411326,"25-34","hs and above",2.08537042616784,2.19000136784871,4920.1862244593
"11644",411326,"35-49","primary and below",2.28561019705107,2.40208114514646,39481.753900599
"11645",411326,"35-49","secondary",2.2189262968185,2.19506277800811,35214.2830190935
"11646",411326,"35-49","hs and above",2.12835824752855,2.01920119501765,9199.9630803075
"11647",411327,"15-24","primary and below",2.0581437096269,2.24083863035828,21626.0161677387
"11648",411327,"15-24","secondary",1.9450869458221,2.04411793917315,20763.6309320188
"11649",411327,"15-24","hs and above",1.91104585740385,1.89127083383962,5533.35290024258
"11650",411327,"25-34","primary and below",2.14248803575361,2.42067047017035,21543.4345063507
"11651",411327,"25-34","secondary",2.05899639381469,2.20939935169936,20684.3423970656
"11652",411327,"25-34","hs and above",2.0282727583009,2.05206059844369,5512.2230965837
"11653",411327,"35-49","primary and below",2.17297030779129,2.23785584465902,33069.6683597484
"11654",411327,"35-49","secondary",2.09879391680136,2.10984773442132,31750.9421772468
"11655",411327,"35-49","hs and above",2.01540891770631,1.90657296735993,8461.38946300475
"11656",411328,"15-24","primary and below",2.05613660204661,2.26397987615851,41934.3472533442
"11657",411328,"15-24","secondary",1.93913533256381,2.01501637375014,47080.6966795681
"11658",411328,"15-24","hs and above",1.88527445280721,1.85089728481927,14080.9560670877
"11659",411328,"25-34","primary and below",2.13714423055349,2.37798759480475,38593.298829167
"11660",411328,"25-34","secondary",2.05139908138231,2.17596678686876,43329.6215406105
"11661",411328,"25-34","hs and above",1.96384757936069,2.01331294371267,12959.0796302224
"11662",411328,"35-49","primary and below",2.15964311277208,2.25074555919905,60308.0798339299
"11663",411328,"35-49","secondary",2.06969102408234,2.0257981615134,67709.3266012863
"11664",411328,"35-49","hs and above",2.04840772418757,1.80704659230207,20250.5935647838
"11665",411329,"15-24","primary and below",1.93586102944053,2.14061353760289,17664.6236177139
"11666",411329,"15-24","secondary",1.87598061096228,1.94567503519581,19629.6207917786
"11667",411329,"15-24","hs and above",1.7497544898674,1.7907985806251,3890.75559050744
"11668",411329,"25-34","primary and below",2.02174653805947,2.3425023017919,18123.9853245143
"11669",411329,"25-34","secondary",1.95995438521023,2.11189433613614,20140.0814902852
"11670",411329,"25-34","hs and above",1.87147808741057,1.9796557558263,3991.9331852005
"11671",411329,"35-49","primary and below",2.04055638774034,2.21240331798371,32170.7602056635
"11672",411329,"35-49","secondary",1.95618425596349,1.95364900637608,35749.4072382699
"11673",411329,"35-49","hs and above",1.92718490240003,1.76602560067309,7085.83255606656
"11674",411330,"15-24","primary and below",2.00703114714605,2.37160488556405,11549.0267293373
"11675",411330,"15-24","secondary",1.87534353854469,2.07171108743412,10267.715928086
"11676",411330,"15-24","hs and above",1.90288915624498,1.90032610450951,3871.25734257673
"11677",411330,"25-34","primary and below",2.10557678349046,2.47380729906144,11894.3106178506
"11678",411330,"25-34","secondary",2.05701385674294,2.25411249787909,10574.6921750795
"11679",411330,"25-34","hs and above",1.97043918572691,2.01353670359274,3986.99720706983
"11680",411330,"35-49","primary and below",2.17150615084363,2.32866181817136,23509.8764298702
"11681",411330,"35-49","secondary",2.09164598596279,2.09979153720743,20901.5649840965
"11682",411330,"35-49","hs and above",1.99383060846896,1.90147500729523,7880.55858603325
"11683",411402,"15-24","primary and below",1.98908930950977,2.26889607952505,32141.8642196375
"11684",411402,"15-24","secondary",1.89320500201901,2.00988720217741,40941.9875066059
"11685",411402,"15-24","hs and above",1.86226959256106,1.81788657812492,19975.1482737567
"11686",411402,"25-34","primary and below",2.09565738403663,2.37193964236598,19271.1646819187
"11687",411402,"25-34","secondary",2.00613707995046,2.16128749526792,24547.4182285547
"11688",411402,"25-34","hs and above",1.96171549616898,1.94878436283719,11976.4170895266
"11689",411402,"35-49","primary and below",2.11843144638859,2.19539010684106,33179.0773666901
"11690",411402,"35-49","secondary",2.05763017861278,1.98607067170981,42263.1793148387
"11691",411402,"35-49","hs and above",2.01666151121295,1.81681837372004,20619.7433184712
"11692",411403,"15-24","primary and below",2.02591236780347,2.14217207697044,32902.6507704271
"11693",411403,"15-24","secondary",1.88404200976113,1.97988129359817,30638.0697407886
"11694",411403,"15-24","hs and above",1.83311748983898,1.81564031431439,10866.2794887843
"11695",411403,"25-34","primary and below",2.07310915476244,2.28182107308556,21986.5429187631
"11696",411403,"25-34","secondary",2.02004857119219,2.09980096955031,20473.2816211076
"11697",411403,"25-34","hs and above",1.9099103750477,1.97442777076347,7261.17546012935
"11698",411403,"35-49","primary and below",2.15154406457027,2.17364819632522,39902.6502556349
"11699",411403,"35-49","secondary",2.01982029470819,2.01866247250817,37156.2823282694
"11700",411403,"35-49","hs and above",2.0020044259613,1.80360183915369,13178.0674160957
"11701",411421,"15-24","primary and below",2.08820147196056,2.41573128015708,34202.6088066621
"11702",411421,"15-24","secondary",1.95755445044463,2.23088227912205,33130.8835378827
"11703",411421,"15-24","hs and above",1.89942988220164,2.03895466507863,8377.5076554552
"11704",411421,"25-34","primary and below",2.15637497501991,2.52168945113508,19061.6829601657
"11705",411421,"25-34","secondary",2.06929721494184,2.37191803905877,18464.3926362214
